URL,Saved File,Depth
https://www.fhs.hr/en/course/1a2cch,crawled_output_en/fhs.hr_en_course_1a2cch.md,3
https://www.fhs.hr/en/course/apatatp,crawled_output_en/fhs.hr_en_course_apatatp.md,3
https://www.fhs.hr/en/course/afh_b,crawled_output_en/fhs.hr_en_course_afh_b.md,3
https://www.fhs.hr/en/course/aes_b,crawled_output_en/fhs.hr_en_course_aes_b.md,3
https://www.fhs.hr/en/course/aatil_a,crawled_output_en/fhs.hr_en_course_aatil_a.md,3
https://www.fhs.hr/en/course/acotecota,crawled_output_en/fhs.hr_en_course_acotecota.md,3
https://www.fhs.hr/en/course/acaeng,crawled_output_en/fhs.hr_en_course_acaeng.md,3
https://www.fhs.hr/en/course/als,crawled_output_en/fhs.hr_en_course_als.md,3
https://www.fhs.hr/en/course/2ch,crawled_output_en/fhs.hr_en_course_2ch.md,3
https://www.fhs.hr/en/course/acafre,crawled_output_en/fhs.hr_en_course_acafre.md,3
https://www.fhs.hr/en/course/acalit_b,crawled_output_en/fhs.hr_en_course_acalit_b.md,3
https://www.fhs.hr/en/course/2cccaph,crawled_output_en/fhs.hr_en_course_2cccaph.md,3
https://www.fhs.hr/en/course/1cp,crawled_output_en/fhs.hr_en_course_1cp.md,3
https://www.fhs.hr/en/course/acager,crawled_output_en/fhs.hr_en_course_acager.md,3
https://www.fhs.hr/en/course/acalit_a,crawled_output_en/fhs.hr_en_course_acalit_a.md,3
https://www.fhs.hr/en/course/aianlu,crawled_output_en/fhs.hr_en_course_aianlu.md,3
https://www.fhs.hr/en/course/ancphi_a,crawled_output_en/fhs.hr_en_course_ancphi_a.md,3
https://www.fhs.hr/en/course/anomod_a,crawled_output_en/fhs.hr_en_course_anomod_a.md,3
https://www.fhs.hr/en/course/aosrm,crawled_output_en/fhs.hr_en_course_aosrm.md,3
https://www.fhs.hr/en/course/acaita,crawled_output_en/fhs.hr_en_course_acaita.md,3
https://www.fhs.hr/en/course/1ch,crawled_output_en/fhs.hr_en_course_1ch.md,3
https://www.fhs.hr/en/course/araphi,crawled_output_en/fhs.hr_en_course_araphi.md,3
https://www.fhs.hr/en/course/bitlc,crawled_output_en/fhs.hr_en_course_bitlc.md,3
https://www.fhs.hr/en/course/ca,crawled_output_en/fhs.hr_en_course_ca.md,3
https://www.fhs.hr/en/course/cag,crawled_output_en/fhs.hr_en_course_cag.md,3
https://www.fhs.hr/en/course/behneu_a,crawled_output_en/fhs.hr_en_course_behneu_a.md,3
https://www.fhs.hr/en/course/bosb,crawled_output_en/fhs.hr_en_course_bosb.md,3
https://www.fhs.hr/en/course/bio_a,crawled_output_en/fhs.hr_en_course_bio_a.md,3
https://www.fhs.hr/en/course/buscom,crawled_output_en/fhs.hr_en_course_buscom.md,3
https://www.fhs.hr/en/course/bclc_d,crawled_output_en/fhs.hr_en_course_bclc_d.md,3
https://www.fhs.hr/en/course/bkae_a,crawled_output_en/fhs.hr_en_course_bkae_a.md,3
https://www.fhs.hr/en/course/bobp_a,crawled_output_en/fhs.hr_en_course_bobp_a.md,3
https://www.fhs.hr/en/course/bclc_c,crawled_output_en/fhs.hr_en_course_bclc_c.md,3
https://www.fhs.hr/en/course/asisr,crawled_output_en/fhs.hr_en_course_asisr.md,3
https://www.fhs.hr/en/course/bawor,crawled_output_en/fhs.hr_en_course_bawor.md,3
https://www.fhs.hr/en/course/cbcilaatema,crawled_output_en/fhs.hr_en_course_cbcilaatema.md,3
https://www.fhs.hr/en/course/camcomc_a,crawled_output_en/fhs.hr_en_course_camcomc_a.md,3
https://www.fhs.hr/en/course/catome,crawled_output_en/fhs.hr_en_course_catome.md,3
https://www.fhs.hr/en/course/cah,crawled_output_en/fhs.hr_en_course_cah.md,3
https://www.fhs.hr/en/course/caldiekusdie,crawled_output_en/fhs.hr_en_course_caldiekusdie.md,3
